en,de,kind,category,confidence,source,verified_at,note,loc_key,en_id
Fabric,Stoff,resource,,localization,resources.assets,2026-09-22,,Good_Fabric_Name,fabric
Fertilizer,Dünger,resource,,localization,resources.assets,2026-09-22,,Good_Fertilizer_Name,fertilizer
Fish,Fisch,resource,,localization,resources.assets,2026-09-22,,Good_Fish_Name,fish
Flour,Mehl,resource,,localization,resources.assets,2026-09-22,,Good_Flour_Name,flour
Food Stockpiles,Nahrungsvorräte,resource,,localization,resources.assets,2026-09-22,,Good_FoodStockpiles_Name,food_stockpiles
Fuel Rods,Brennstäbe,resource,,localization,resources.assets,2026-09-22,,Good_FuelRod_Name,fuel_rods
Grain,Getreide,resource,,localization,resources.assets,2026-09-22,,Good_Grain_Name,grain
Ground Bait,Grundköder,resource,,localization,resources.assets,2026-09-22,,Good_FishingBait_Name,ground_bait
Herbs,Kräuter,resource,,localization,resources.assets,2026-09-22,,Good_Herbs_Name,herbs
Incense,Weihrauch,resource,,localization,resources.assets,2026-09-22,,Good_Incense_Name,incense
Infused Tools,Magische Werkzeuge,resource,,localization,resources.assets,2026-09-22,,Good_InfusedTools_Name,infused_tools
Insects,Insekten,resource,,localization,resources.assets,2026-09-22,,Good_Insects_Name,insects
Jerky,Dörrfleisch,resource,,localization,resources.assets,2026-09-22,,Good_Jerky_Name,jerky
Leather,Leder,resource,,localization,resources.assets,2026-09-22,,Good_Leather_Name,leather
Machinery,Maschine,resource,,localization,resources.assets,2026-09-22,,Good_Machinery_Name,machinery
Meat,Fleisch,resource,,localization,resources.assets,2026-09-22,,Good_MothLarvaeMeat_Name,meat
Mushrooms,Pilze,resource,,localization,resources.assets,2026-09-22,,Good_Milk-capMushroom_Name,mushrooms
Oil,Öl,resource,,localization,resources.assets,2026-09-22,,Good_Oil_Name,oil
Pack of Building Materials,Baumaterialien-Paket,resource,,localization,resources.assets,2026-09-22,,Good_PackofBuildingMaterials_Name,pack_of_building_materials
Pack of Crops,Feldfruchtpaket,resource,,localization,resources.assets,2026-09-22,,Good_PackofCrops_Name,pack_of_crops
Pack of Luxury Goods,Luxusgüterpaket,resource,,localization,resources.assets,2026-09-22,,Good_PackofLuxuryGoods_Name,pack_of_luxury_goods
Pack of Provisions,Proviantpaket,resource,,localization,resources.assets,2026-09-22,,Good_PackofProvisions_Name,pack_of_provisions
Pack of Trade Goods,Handelswarenpaket,resource,,localization,resources.assets,2026-09-22,,Good_PackofTradeGoods_Name,pack_of_trade_goods
Parts,Teile,resource,,localization,resources.assets,2026-09-22,,Good_Parts_Name,parts
Paste,Paste,resource,,localization,resources.assets,2026-09-22,,Good_Paste_Name,paste
Pickled Goods,Eingelegte Nahrung,resource,,localization,resources.assets,2026-09-22,,Good_PickledGoods_Name,pickled_goods
Pie,Pastete,resource,,localization,resources.assets,2026-09-22,,Good_Pie_Name,pie
Pipes,Rohre,resource,,localization,resources.assets,2026-09-22,,Good_WaterPipe_Name,pipes
Planks,Bretter,resource,,localization,resources.assets,2026-09-22,,Good_Planks_Name,planks
Plant Fiber,Pflanzenfaser,resource,,localization,resources.assets,2026-09-22,,Good_Fibre_Name,plant_fiber
Porridge,Haferbrei,resource,,localization,resources.assets,2026-09-22,,Good_Porridge_Name,porridge
Pottery,Keramik,resource,,localization,resources.assets,2026-09-22,,Good_Pottery_Name,pottery
Purging Fire,Läuterndes Feuer,resource,,localization,resources.assets,2026-09-22,,Good_BlightFuel_Name,purging_fire
Reed,Schilf,resource,,localization,resources.assets,2026-09-22,,Good_Reed_Name,reed
Resin,Harz,resource,,localization,resources.assets,2026-09-22,,Good_Resin_Name,resin
Roots,Wurzeln,resource,,localization,resources.assets,2026-09-22,,Good_Roots_Name,roots
Salt,Salz,resource,,localization,resources.assets,2026-09-22,,Good_Salt_Name,salt
Scales,Schuppen,resource,,localization,resources.assets,2026-09-22,,Good_Scales_Name,scales
Scrolls,Schriftrollen,resource,,localization,resources.assets,2026-09-22,,Good_Manuscripts_Name,scrolls
Sea Marrow,Seemark,resource,,localization,resources.assets,2026-09-22,,Good_SeaMarrow_Name,sea_marrow
Skewers,Fleischspieße,resource,,localization,resources.assets,2026-09-22,,Good_Skewers_Name,skewers
Sparkdew,Funkentau,resource,,localization,resources.assets,2026-09-22,,Good_SparkWater_Name,sparkdew
Stone,Stein,resource,,localization,resources.assets,2026-09-22,,Good_Wetstone_Name,stone
Tea,Tee,resource,,localization,resources.assets,2026-09-22,,Good_Tea_Name,tea
Thunderblight Shard,Donnerfäulesplitter,resource,,localization,resources.assets,2026-09-22,,Good_Shard_Name,thunderblight_shard
Tools,Werkzeuge,resource,,localization,resources.assets,2026-09-22,,Good_MetalTools_Name,tools
Training Gear,Trainingsausrüstung,resource,,localization,resources.assets,2026-09-22,,Good_TrainingGear_Name,training_gear
Vegetables,Gemüse,resource,,localization,resources.assets,2026-09-22,,Good_Vegetables_Name,vegetables
Waterskins,Trinkschläuche,resource,,localization,resources.assets,2026-09-22,,Good_Waterskin_Name,waterskins
Wildfire Essence,Wildfeuer-Essenz,resource,,localization,resources.assets,2026-09-22,,Good_HearthParts_Name,wildfire_essence
Wine,Wein,resource,,localization,resources.assets,2026-09-22,,Good_Wine_Name,wine
Wood,Holz,resource,,localization,resources.assets,2026-09-22,,Good_Wood_Name,wood
Abyssal Tree,Abgrundbaum,resource_node,,localization,resources.assets,2026-09-22,,Resource_SealedTree_Name,abyssal_tree
Ancient Proto Wheat,Uralter Proto-Weizen,resource_node,,localization,resources.assets,2026-09-22,,Resource_GiantGrain_Name,ancient_proto_wheat
Ashen Tree,Aschener Baum,resource_node,,localization,resources.assets,2026-09-22,,Resource_WastelandTree_Name,ashen_tree
Basalt Tree,Basaltbaum,resource_node,,localization,resources.assets,2026-09-22,,Resource_CaveTree_Name,basalt_tree
Bleeding Tooth Mushroom (Large),Blutender Zahnpilz (groß),resource_node,,localization,resources.assets,2026-09-22,,Resource_UniversalMushroomDeposit-Big_Name,bleeding_tooth_mushroom_large
Bleeding Tooth Mushroom (Small),Blutender Zahnpilz (klein),resource_node,,localization,resources.assets,2026-09-22,,Resource_UniversalMushroomDeposit-Small_Name,bleeding_tooth_mushroom_small
Clay Node (Large),Lehmknoten (groß),resource_node,,localization,resources.assets,2026-09-22,,Resource_ClayDeposit-Big_Name,clay_node_large
Clay Node (Small),Lehmknoten (klein),resource_node,,localization,resources.assets,2026-09-22,,Resource_ClayDeposit-Small_Name,clay_node_small
Coppervein Tree,Kupferader-Baum,resource_node,,localization,resources.assets,2026-09-22,,Resource_CopperveinTree_Name,coppervein_tree
Crimsonreach Tree,Karmesinbaum,resource_node,,localization,resources.assets,2026-09-22,,Resource_CrimsonreachTree_Name,crimsonreach_tree
Dead Leviathan,Toter Leviathan,resource_node,,localization,resources.assets,2026-09-22,,Resource_GiantMeat_Name,dead_leviathan
Dewberry Bush (Large),Ackerbeerenbusch (groß),resource_node,,localization,resources.assets,2026-09-22,,Resource_Dewberries-Big_Name,dewberry_bush_large
Dewberry Bush (Small),Ackerbeerenbusch (klein),resource_node,,localization,resources.assets,2026-09-22,,Resource_Dewberries-Small_Name,dewberry_bush_small
Drizzlewing Nest (Large),Nieselflügel-Nest (groß),resource_node,,localization,resources.assets,2026-09-22,,Resource_StormbirdNest-Big_Name,drizzlewing_nest_large
Drizzlewing Nest (Small),Nieselflügel-Nest (klein),resource_node,,localization,resources.assets,2026-09-22,,Resource_StormbirdNest-Small_Name,drizzlewing_nest_small
Dying Tree,Sterbender Baum,resource_node,,localization,resources.assets,2026-09-22,,Resource_CursedTree_Name,dying_tree
Flax Field (Large),Flachsfeld (groß),resource_node,,localization,resources.assets,2026-09-22,,Resource_Flax-Big_Name,flax_field_large
Flax Field (Small),Flachsfeld (klein),resource_node,,localization,resources.assets,2026-09-22,,Resource_Flax-Small_Name,flax_field_small
Giant Proto Fungus,Riesiger Proto-Pilz,resource_node,,localization,resources.assets,2026-09-22,,Resource_GiantMushroom_Name,giant_proto_fungus
Grasscap Mushrooms (Large),Graskappenpilze (groß),resource_node,,localization,resources.assets,2026-09-22,,Resource_MushroomDeposit-Big_Name,grasscap_mushrooms_large
Grasscap Mushrooms (Small),Graskappenpilze (klein),resource_node,,localization,resources.assets,2026-09-22,,Resource_MushroomDeposit-Small_Name,grasscap_mushrooms_small
Herb Node (Large),Kräuterknoten (groß),resource_node,,localization,resources.assets,2026-09-22,,Resource_Herbs-Big_Name,herb_node_large
Herb Node (Small),Kräuterknoten (klein),resource_node,,localization,resources.assets,2026-09-22,,Resource_Herbs-Small_Name,herb_node_small
Kelpwood,Tangholz,resource_node,,localization,resources.assets,2026-09-22,,Resource_BayTree_Name,kelpwood
Leech Broodmother (Large),Blutegelbrutmutter (groß),resource_node,,localization,resources.assets,2026-09-22,,Resource_LeechNest-Big_Name,leech_broodmother_large
Leech Broodmother (Small),Blutegelbrutmutter (klein),resource_node,,localization,resources.assets,2026-09-22,,Resource_LeechNest-Small_Name,leech_broodmother_small
Lush Tree,Üppiger Baum,resource_node,,localization,resources.assets,2026-09-22,,Resource_LushTree_Name,lush_tree
Moss Broccoli Patch (Large),Moos-Brokkoli-Beet (groß),resource_node,,localization,resources.assets,2026-09-22,,Resource_MossBroccoli-Big_Name,moss_broccoli_patch_large
Moss Broccoli Patch (Small),Moos-Brokkoli-Beet (klein),resource_node,,localization,resources.assets,2026-09-22,,Resource_MossBroccoli-Small_Name,moss_broccoli_patch_small
Mushwood,Matschholz,resource_node,,localization,resources.assets,2026-09-22,,Resource_Mushwood_Name,mushwood
Musselsprout Tree,Muschelschalenbaum,resource_node,,localization,resources.assets,2026-09-22,,Resource_MusselsproutTree_Name,musselsprout_tree
Overgrown Abyssal Tree,Überwachsener Abgrundbaum,resource_node,,localization,resources.assets,2026-09-22,,Resource_SealedTree_Big_Name,overgrown_abyssal_tree
Overgrown Stone Node (Large),Überwucherter-Stein-Knoten (groß),resource_node,,localization,resources.assets,2026-09-22,,Resource_MarshStoneDeposit-Big_Name,overgrown_stone_node_large
Overgrown Stone Node (Small),Überwucherter-Stein-Knoten (klein),resource_node,,localization,resources.assets,2026-09-22,,Resource_MarshStoneDeposit-Small_Name,overgrown_stone_node_small
Plateleaf Tree,Plattenblattbaum,resource_node,,localization,resources.assets,2026-09-22,,Resource_Plateleaf Tree_Name,plateleaf_tree
Reed Field (Large),Schilffeld (groß),resource_node,,localization,resources.assets,2026-09-22,,Resource_ReedDeposit-Big_Name,reed_field_large
Reed Field (Small),Schilffeld (klein),resource_node,,localization,resources.assets,2026-09-22,,Resource_ReedDeposit-Small_Name,reed_field_small
Root Node (Large),Wurzelknoten (groß),resource_node,,localization,resources.assets,2026-09-22,,Resource_RootDeposit-Big_Name,root_node_large
Root Node (Small),Wurzelknoten (klein),resource_node,,localization,resources.assets,2026-09-22,,Resource_RootDeposit-Small_Name,root_node_small
Sea Marrow Node (Large),Seemark-Knoten (groß),resource_node,,localization,resources.assets,2026-09-22,,Resource_SeaMarrow_Big_Name,sea_marrow_node_large
Sea Marrow Node (Small),Seemark-Knoten (klein),resource_node,,localization,resources.assets,2026-09-22,,Resource_SeaMarrow_Small_Name,sea_marrow_node_small
Slickshell Broodmother (Large),Schlammmuschel-Brutmutter (groß),resource_node,,localization,resources.assets,2026-09-22,,Resource_SnailBroodmother-Big_Name,slickshell_broodmother_large
Slickshell Broodmother (Small),Schlammmuschel-Brutmutter (klein),resource_node,,localization,resources.assets,2026-09-22,,Resource_SnailBroodmother-Small_Name,slickshell_broodmother_small
Snake Nest (Large),Schlangennest (groß),resource_node,,localization,resources.assets,2026-09-22,,Resource_ReptileNest-Big_Name,snake_nest_large
Snake Nest (Small),Schlangennest (klein),resource_node,,localization,resources.assets,2026-09-22,,Resource_ReptileNest-Small_Name,snake_nest_small
Stone Node (Large),Steinknoten (groß),resource_node,,localization,resources.assets,2026-09-22,,Resource_StoneDeposit-Big_Name,stone_node_large
Stone Node (Small),Steinknoten (klein),resource_node,,localization,resources.assets,2026-09-22,,Resource_StoneDeposit-Small_Name,stone_node_small
Swamp Wheat Field (Large),Sumpfweizenfeld (groß),resource_node,,localization,resources.assets,2026-09-22,,Resource_SwampWheat-Big_Name,swamp_wheat_field_large
Swamp Wheat Field (Small),Sumpfweizenfeld (klein),resource_node,,localization,resources.assets,2026-09-22,,Resource_SwampWheat-Small_Name,swamp_wheat_field_small
Tearsap Bamboo,Tränensaft-Bambus,resource_node,,localization,resources.assets,2026-09-22,,Resource_PoroTree_Name,tearsap_bamboo
Water Strider Molt (Large),Wasserläuferhaut (groß),resource_node,,localization,resources.assets,2026-09-22,,Resource_Leather-Big_Name,water_strider_molt_large
Water Strider Molt (Small),Wasserläuferhaut (klein),resource_node,,localization,resources.assets,2026-09-22,,Resource_Leather-Small_Name,water_strider_molt_small
Wormtongue Nest (Large),Wurmzungennest (groß),resource_node,,localization,resources.assets,2026-09-22,,Resource_WormtongueNest-Big_Name,wormtongue_nest_large
Wormtongue Nest (Small),Wurmzungennest (klein),resource_node,,localization,resources.assets,2026-09-22,,Resource_WormtongueNest-Small_Name,wormtongue_nest_small
Clearance,Sommer,season,,localization,resources.assets,2026-09-22,,Common_Clearance,clearance
Drizzle,Nieselregen,season,,localization,resources.assets,2026-09-22,,Common_Drizzle,drizzle
Storm,Sturm,season,,localization,resources.assets,2026-09-22,,Common_Storm,storm
Bat,Fledermaus,species,,localization,resources.assets,2026-09-22,,Race_Bat_Name,bat
Beaver,Biber,species,,localization,resources.assets,2026-09-22,,Race_Beaver_Name,beaver
Fox,Fuchs,species,,localization,resources.assets,2026-09-22,,Race_Fox_Name,fox
Frog,Frosch,species,,localization,resources.assets,2026-09-22,,Race_Frog_Name,frog
Harpy,Harpyie,species,,localization,resources.assets,2026-09-22,,Race_Harpy_Name,harpy
Human,Mensch,species,,localization,resources.assets,2026-09-22,,Race_Human_Name,human
Lizard,Echse,species,,localization,resources.assets,2026-09-22,,Race_Lizard_Name,lizard
Alune Soulgazer,Alune Seelenauge,trader,,localization,resources.assets,2026-09-22,,Trader_SeerTrader_Name,alune_soulgazer
Dullahan Warlander,Dullahan Warlander,trader,,localization,resources.assets,2026-09-22,,Trader_Trickster_Name,dullahan_warlander
Gex Runescale,Gex Runenschuppe,trader,,localization,resources.assets,2026-09-22,,Trader_ShamanTrader_Name,gex_runescale
Old Farluf,Der alte Farluf,trader,,localization,resources.assets,2026-09-22,,Trader_BrassOrderTrader_Name,old_farluf
Ruenhar Blightclaw,Ruenhar Fäulnisklaue,trader,,localization,resources.assets,2026-09-22,,Trader_HermitTrader_Name,ruenhar_blightclaw
Sahilda,Sahilda,trader,,localization,resources.assets,2026-09-22,,Trader_GeneralTrader_Name,sahilda
Sir Renwald Redmane,Sir Renwald Rotmäne,trader,,localization,resources.assets,2026-09-22,,Trader_RoyalTrader_Name,sir_renwald_redmane
Sothur The Ancient,Sothur der Alte,trader,,localization,resources.assets,2026-09-22,,Trader_AncientTrader_Name,sothur_the_ancient
Vael,Vael,trader,,localization,resources.assets,2026-09-22,,Trader_Syndicate_Name,vael
Vliss Greybone,Vliss Grauknochen,trader,,localization,resources.assets,2026-09-22,,Trader_StolenKeysTrader_Name,vliss_greybone
Xiadani Stormfeather,Xiadani Sturmfeder,trader,,localization,resources.assets,2026-09-22,,Trader_WanderingMerchant_Name,xiadani_stormfeather
Zhorg,Zhorg,trader,,localization,resources.assets,2026-09-22,,Trader_FirstDawnCompanyTrader_Name,zhorg
Bankrupt Trader,Bankrotter Händler,world_event,,localization,resources.assets,2026-09-22,,WorldEvent_BankruptTrader_Name,bankrupt_trader
Black Amber Pact,Pakt mit dem Schwarzen Bernstein,world_event,,localization,resources.assets,2026-09-22,,WorldEvent_BlackAmberSyndicatePayment_Name,black_amber_pact
Black Amber Syndicate,Syndikat des Schwarzen Bernsteins,world_event,,localization,resources.assets,2026-09-22,,WorldEvent_BlackAmberSyndicate_Name,black_amber_syndicate
Blight-Ridden Viceroy,Von der Fäule befallener Statthalter,world_event,,localization,resources.assets,2026-09-22,,WorldEvent_BlightrotedViceroy_Name,blight_ridden_viceroy
Brass Order Engineers,Messingorden-Ingenieure,world_event,,localization,resources.assets,2026-09-22,,WorldEvent_BrassOrderEngineers_Name,brass_order_engineers
